epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,5767.69,1.16784,0.57882,0.96096,0.02839,0.02268,0.01539,0.00199,1.2125,0.54442,0.93456,0.000158004,0.000158004,0.000158004
23,6175.97,1.1257,0.56176,0.93867,0.03144,0.02698,0.01721,0.00222,1.17349,0.53378,0.91275,0.000156004,0.000156004,0.000156004
24,6641.59,1.09126,0.54728,0.9196,0.03559,0.03034,0.01977,0.00255,1.14145,0.52024,0.89765,0.000154005,0.000154005,0.000154005
25,7087.21,1.0633,0.53444,0.90501,0.03711,0.03234,0.02123,0.00279,1.11587,0.50454,0.88484,0.000152005,0.000152005,0.000152005
26,7457.89,1.03879,0.52567,0.89114,0.04172,0.03608,0.02403,0.00316,1.09076,0.49526,0.87233,0.000150005,0.000150005,0.000150005
27,7726.41,1.01841,0.51591,0.87995,0.04509,0.03949,0.02699,0.00351,1.06997,0.48728,0.86115,0.000148005,0.000148005,0.000148005
28,8178.03,0.99763,0.50815,0.86854,0.04725,0.04209,0.02882,0.00379,1.05214,0.48061,0.85196,0.000146005,0.000146005,0.000146005
29,8614.64,0.98144,0.50147,0.85905,0.05139,0.0451,0.03165,0.00414,1.03442,0.47322,0.84352,0.000144006,0.000144006,0.000144006
30,9061.61,0.96572,0.49509,0.85049,0.05371,0.04831,0.0337,0.00442,1.0204,0.46786,0.83641,0.000142006,0.000142006,0.000142006
31,9551.82,0.95358,0.49014,0.84314,0.05649,0.0509,0.03593,0.00465,1.00704,0.4627,0.82944,0.000140006,0.000140006,0.000140006
32,9918.95,0.94016,0.48369,0.837,0.05712,0.05387,0.03697,0.00481,0.99579,0.45943,0.82317,0.000138006,0.000138006,0.000138006
33,10180.3,0.92648,0.4773,0.82938,0.06062,0.05642,0.04035,0.0052,0.98414,0.45245,0.81774,0.000136006,0.000136006,0.000136006
34,10620.2,0.91606,0.47336,0.82322,0.06233,0.05954,0.04192,0.00544,0.97401,0.44944,0.8123,0.000134007,0.000134007,0.000134007
35,11066.3,0.90636,0.46904,0.81724,0.06477,0.06193,0.04356,0.0057,0.96342,0.4455,0.80682,0.000132007,0.000132007,0.000132007
36,11513,0.89479,0.46404,0.81154,0.06679,0.0654,0.04526,0.00596,0.9545,0.44231,0.80185,0.000130007,0.000130007,0.000130007
37,11969.3,0.88515,0.4614,0.80597,0.0677,0.06754,0.0464,0.00609,0.94709,0.43797,0.79792,0.000128007,0.000128007,0.000128007
38,12361.6,0.87647,0.45651,0.80199,0.06919,0.07048,0.04857,0.00634,0.93885,0.43671,0.79405,0.000126007,0.000126007,0.000126007
39,12684.6,0.87025,0.4536,0.79801,0.07099,0.07232,0.05097,0.00665,0.93171,0.43148,0.79035,0.000124008,0.000124008,0.000124008
40,13169,0.86366,0.44982,0.79403,0.07359,0.07615,0.05332,0.00697,0.92453,0.42967,0.78701,0.000122008,0.000122008,0.000122008
41,13628.5,0.85463,0.44642,0.79001,0.0749,0.07821,0.0547,0.0071,0.91864,0.42623,0.78429,0.000120008,0.000120008,0.000120008
42,14092.7,0.84748,0.44278,0.78587,0.07625,0.08065,0.05601,0.00722,0.91232,0.42313,0.78119,0.000118008,0.000118008,0.000118008
43,14527,0.84129,0.44116,0.78325,0.07774,0.08332,0.05756,0.0074,0.90671,0.42078,0.7785,0.000116008,0.000116008,0.000116008
44,14852.1,0.8338,0.43733,0.77909,0.07988,0.08643,0.05951,0.00766,0.90114,0.41834,0.77592,0.000114009,0.000114009,0.000114009
45,15149.5,0.82969,0.43549,0.77635,0.08147,0.08871,0.06052,0.00779,0.89615,0.41639,0.77348,0.000112009,0.000112009,0.000112009
46,15599.9,0.82395,0.43393,0.77359,0.08262,0.0904,0.06238,0.00798,0.89182,0.41376,0.77146,0.000110009,0.000110009,0.000110009
47,16026.8,0.81805,0.43058,0.77096,0.08467,0.09289,0.06397,0.00816,0.88732,0.41165,0.76934,0.000108009,0.000108009,0.000108009
48,16466,0.81312,0.42849,0.76792,0.08612,0.09439,0.06518,0.00826,0.88357,0.40921,0.76751,0.000106009,0.000106009,0.000106009
49,17006,0.80765,0.42589,0.7656,0.08756,0.09675,0.06652,0.00842,0.87967,0.40697,0.76576,0.00010401,0.00010401,0.00010401
50,17307.8,0.8025,0.42331,0.76297,0.08878,0.09861,0.06776,0.0086,0.87608,0.40531,0.76398,0.00010201,0.00010201,0.00010201
51,17677.4,0.79764,0.42119,0.76033,0.08931,0.10006,0.06835,0.00866,0.87231,0.40404,0.76229,0.00010001,0.00010001,0.00010001
52,18116.5,0.79381,0.41934,0.75871,0.09105,0.10223,0.06994,0.00886,0.86909,0.40282,0.7607,9.80102e-05,9.80102e-05,9.80102e-05
53,18562.8,0.79098,0.41868,0.75687,0.09182,0.10337,0.07084,0.009,0.86632,0.40124,0.75927,9.60104e-05,9.60104e-05,9.60104e-05
54,19025.4,0.78624,0.41611,0.75444,0.0932,0.1052,0.07203,0.00918,0.86358,0.40028,0.75787,9.40106e-05,9.40106e-05,9.40106e-05
55,19456.5,0.78303,0.41505,0.75309,0.09366,0.10648,0.07287,0.00929,0.86085,0.39961,0.75657,9.20108e-05,9.20108e-05,9.20108e-05
56,19788.7,0.77763,0.412,0.75038,0.09486,0.10838,0.07403,0.00944,0.85798,0.39917,0.75533,9.0011e-05,9.0011e-05,9.0011e-05
57,20156.3,0.77466,0.41173,0.74926,0.09607,0.11029,0.07517,0.00956,0.85523,0.39857,0.75418,8.80112e-05,8.80112e-05,8.80112e-05
58,20592.6,0.77222,0.41006,0.74761,0.09704,0.11143,0.07593,0.00969,0.85268,0.3977,0.75307,8.60114e-05,8.60114e-05,8.60114e-05
59,21039.5,0.76971,0.40821,0.7463,0.09824,0.113,0.07686,0.00981,0.8507,0.39679,0.75214,8.40116e-05,8.40116e-05,8.40116e-05
60,21495.2,0.76529,0.40723,0.74403,0.09841,0.11428,0.07761,0.00989,0.84855,0.3962,0.75124,8.20118e-05,8.20118e-05,8.20118e-05
61,21937.8,0.76298,0.40551,0.74283,0.0995,0.11528,0.07848,0.01001,0.84678,0.39524,0.75032,8.0012e-05,8.0012e-05,8.0012e-05
62,22250.3,0.75957,0.40438,0.74117,0.10006,0.11631,0.07925,0.01009,0.84475,0.39444,0.74947,7.80122e-05,7.80122e-05,7.80122e-05
63,22603.8,0.75639,0.40307,0.73963,0.10091,0.11778,0.08011,0.01018,0.84294,0.39369,0.74859,7.60124e-05,7.60124e-05,7.60124e-05
64,23046.4,0.75421,0.40144,0.73826,0.1012,0.11828,0.08065,0.01028,0.8415,0.393,0.74788,7.40126e-05,7.40126e-05,7.40126e-05
65,23521.6,0.75005,0.39943,0.73639,0.10215,0.11955,0.08133,0.01034,0.83985,0.39259,0.74719,7.20128e-05,7.20128e-05,7.20128e-05
66,23954.5,0.74929,0.39923,0.73623,0.1029,0.12037,0.08206,0.01043,0.83829,0.39168,0.74646,7.0013e-05,7.0013e-05,7.0013e-05
67,24403.7,0.74641,0.39787,0.73437,0.10367,0.121,0.08264,0.01051,0.83684,0.39108,0.74576,6.80132e-05,6.80132e-05,6.80132e-05
68,24698.6,0.74351,0.39628,0.73366,0.10383,0.12151,0.08288,0.01056,0.83543,0.39031,0.74511,6.60134e-05,6.60134e-05,6.60134e-05
69,25068.8,0.74142,0.39551,0.73218,0.10424,0.122,0.08331,0.01059,0.83393,0.38996,0.74442,6.40136e-05,6.40136e-05,6.40136e-05
70,25526.4,0.73844,0.39435,0.73085,0.10557,0.12296,0.08431,0.01075,0.83254,0.38915,0.74383,6.20138e-05,6.20138e-05,6.20138e-05
71,25959.3,0.73682,0.39344,0.73008,0.10643,0.12382,0.08491,0.01082,0.83103,0.38853,0.7432,6.0014e-05,6.0014e-05,6.0014e-05
72,26386.7,0.73412,0.39261,0.72824,0.10683,0.12446,0.08539,0.01088,0.8297,0.38817,0.74249,5.80142e-05,5.80142e-05,5.80142e-05
73,26816.5,0.7329,0.39201,0.72741,0.10723,0.12436,0.08561,0.01089,0.82843,0.3872,0.74199,5.60144e-05,5.60144e-05,5.60144e-05
74,27138,0.73122,0.39029,0.72706,0.10814,0.12528,0.08639,0.01102,0.82717,0.38677,0.74126,5.40146e-05,5.40146e-05,5.40146e-05
75,27509.8,0.72771,0.38999,0.7253,0.10884,0.12653,0.0869,0.01109,0.82563,0.38635,0.74057,5.20148e-05,5.20148e-05,5.20148e-05
76,27926.1,0.72802,0.38935,0.72615,0.11011,0.12752,0.08791,0.01118,0.82443,0.386,0.74001,5.0015e-05,5.0015e-05,5.0015e-05
77,28405.1,0.7258,0.38847,0.72493,0.11064,0.12783,0.08828,0.01124,0.82323,0.38541,0.73943,4.80152e-05,4.80152e-05,4.80152e-05
78,28865.5,0.72436,0.38808,0.72367,0.11124,0.12859,0.08886,0.01127,0.82203,0.38489,0.73893,4.60154e-05,4.60154e-05,4.60154e-05
79,29297.6,0.72266,0.38692,0.72283,0.11188,0.12871,0.08916,0.0113,0.82109,0.38454,0.73839,4.40156e-05,4.40156e-05,4.40156e-05
80,29557.7,0.7227,0.38672,0.72257,0.11248,0.12967,0.08965,0.01137,0.82043,0.38415,0.73797,4.20158e-05,4.20158e-05,4.20158e-05
81,29903.3,0.71801,0.38534,0.72152,0.11282,0.12988,0.09016,0.01146,0.81928,0.38348,0.73739,4.0016e-05,4.0016e-05,4.0016e-05
82,30325.2,0.71826,0.3854,0.72087,0.1137,0.13025,0.09074,0.01151,0.81852,0.38301,0.737,3.80162e-05,3.80162e-05,3.80162e-05
83,30768.1,0.71736,0.38516,0.72042,0.11471,0.1308,0.0916,0.01159,0.81767,0.38254,0.73643,3.60164e-05,3.60164e-05,3.60164e-05
84,31226.5,0.71528,0.38399,0.72028,0.11477,0.13075,0.09161,0.01164,0.81666,0.38213,0.73594,3.40166e-05,3.40166e-05,3.40166e-05
85,31655,0.71499,0.38437,0.71955,0.11543,0.13178,0.09244,0.01172,0.81569,0.38187,0.73532,3.20168e-05,3.20168e-05,3.20168e-05
86,31983.4,0.71177,0.38337,0.7181,0.11589,0.13223,0.09301,0.01174,0.81482,0.38135,0.73488,3.0017e-05,3.0017e-05,3.0017e-05
87,32285.5,0.71269,0.38288,0.71827,0.11618,0.1327,0.09343,0.01179,0.81358,0.38065,0.73443,2.80172e-05,2.80172e-05,2.80172e-05
88,32719.3,0.71016,0.3823,0.71727,0.11731,0.13379,0.09413,0.01189,0.81302,0.38033,0.7341,2.60174e-05,2.60174e-05,2.60174e-05
89,33171.7,0.70907,0.38199,0.71732,0.11727,0.13398,0.0945,0.0119,0.81228,0.37956,0.7336,2.40176e-05,2.40176e-05,2.40176e-05
90,33680.9,0.70915,0.38213,0.71743,0.11759,0.13479,0.09495,0.01196,0.8111,0.37914,0.73311,2.20178e-05,2.20178e-05,2.20178e-05
91,34118,0.70765,0.38193,0.71674,0.11815,0.13487,0.0951,0.01198,0.81034,0.37818,0.73279,2.0018e-05,2.0018e-05,2.0018e-05
92,34447.5,0.70652,0.38133,0.71533,0.11855,0.13561,0.09578,0.01206,0.80931,0.37809,0.73223,1.80182e-05,1.80182e-05,1.80182e-05
93,34885,0.70589,0.38122,0.71551,0.11845,0.13639,0.09613,0.01207,0.80844,0.37738,0.73192,1.60184e-05,1.60184e-05,1.60184e-05
94,35357.3,0.7051,0.38078,0.71505,0.11874,0.13711,0.09646,0.01211,0.80793,0.37691,0.73152,1.40186e-05,1.40186e-05,1.40186e-05
95,35787.8,0.70413,0.38068,0.71498,0.11941,0.1378,0.09699,0.01217,0.80682,0.37632,0.73106,1.20188e-05,1.20188e-05,1.20188e-05
96,36233.5,0.70437,0.38015,0.71504,0.11938,0.13839,0.09711,0.01217,0.80574,0.37573,0.73058,1.0019e-05,1.0019e-05,1.0019e-05
97,36670.7,0.70181,0.37932,0.71393,0.12012,0.13947,0.09768,0.01223,0.80458,0.3754,0.73001,8.0192e-06,8.0192e-06,8.0192e-06
98,36943.9,0.70104,0.37979,0.71345,0.1201,0.13981,0.09794,0.0123,0.80399,0.37495,0.72972,6.0194e-06,6.0194e-06,6.0194e-06
99,37368.3,0.70219,0.37972,0.71385,0.12048,0.14065,0.09824,0.01232,0.80294,0.37439,0.72921,4.0196e-06,4.0196e-06,4.0196e-06
100,37801.5,0.70145,0.37967,0.71367,0.12003,0.14057,0.09814,0.01236,0.80219,0.37383,0.72883,2.0198e-06,2.0198e-06,2.0198e-06
